"","nlcd","elevation","aspect","slope","x","y","aspect_categorical","animal_id","use"
"5799932",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799933",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799934",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847912",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799935",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799936",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799937",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799938",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799939",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799940",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799941",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799942",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799943",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799944",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799945",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799946",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799947",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799948",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799949",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799950",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799951",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799952",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799953",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799954",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799955",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799956",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799957",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799958",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847913",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799959",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799960",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799961",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799962",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799963",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847914",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799964",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799965",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799966",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847915",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799967",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799968",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847916",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799969",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799970",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799971",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799972",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799973",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799974",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799975",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799976",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799977",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799978",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799979",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799980",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847917",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5799981",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799982",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799983",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799984",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799985",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799986",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799987",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799988",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799989",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799990",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799991",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799992",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799993",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799994",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799995",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799996",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799997",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799998",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5799999",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847918",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999100",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847919",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999101",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847920",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999102",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999103",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999104",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847921",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999105",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847922",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999106",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999107",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999108",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999109",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999110",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847923",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999111",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847924",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999112",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999113",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999114",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999115",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847925",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999116",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999117",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999118",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847926",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999119",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999120",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999121",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999122",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999123",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847927",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999124",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999125",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847928",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999126",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999127",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999128",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999129",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999130",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999131",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999132",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999133",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999134",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999135",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999136",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847929",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999137",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999138",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999139",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847930",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5847931",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999140",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999141",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847932",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999142",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999143",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847933",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999144",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847934",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999145",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847935",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999146",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999147",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999148",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999149",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847936",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999150",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999151",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999152",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999153",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999154",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999155",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999156",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999157",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999158",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999159",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999160",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999161",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999162",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999163",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999164",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847937",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5847938",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999165",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999166",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847939",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999167",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999168",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999169",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847940",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5847941",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"5847942",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999170",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999171",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999172",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999173",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999174",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999175",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999176",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999177",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999178",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999179",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999180",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999181",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999182",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847943",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999183",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847944",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999184",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847945",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999185",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999186",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999187",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999188",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999189",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999190",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999191",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999192",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999193",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999194",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847946",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999195",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999196",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999197",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999198",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847947",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999199",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999200",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999201",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999202",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999203",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999204",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999205",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999206",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999207",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999208",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847948",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999209",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999210",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847949",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999211",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999212",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999213",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999214",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999215",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847950",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999216",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847951",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999217",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847952",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999218",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999219",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999220",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999221",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999222",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847953",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999223",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999224",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999225",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999226",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999227",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999228",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999229",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847954",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999230",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999231",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999232",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999233",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847955",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999234",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999235",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999236",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847956",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999237",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999238",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999239",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999240",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999241",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999242",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999243",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"5847957",7,2350.82104492188,222.888580322266,2.67182493209839,-1117020,1722210,"S","D8",1
"57999244",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999245",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999246",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
"57999247",7,2351.77416992188,216.224731445312,2.68192076683044,-1117020,1722240,"S","D8",1
